"targetloanstatus","creditpolicy","loanamnt","term","intrate","installment","grade","emplength","dti","inqlast6mths","openacc","revolutil","totalacc","emp10years","delin2years","homeowner","annualinc_bin","revolbal_bin","verified","purpose_mod"
"Default","Y",33950,"60months",0.1825,866.74,"F",7,22.46,3,7,0.755,20,"N","N","Y","Gp3","Gp4","Y","debt_consolidation"
"Default","Y",16000,"36months",0.1324,83.68,"D",0,17.77,3,17,0.813,36,"N","N","N","Gp2","Gp4","Y","debt_consolidation"
"Default","Y",19000,"60months",0.1149,296.84,"B",9,21.12,0,12,0.754,17,"N","N","N","Gp2","Gp5","N","debt_consolidation"
"Default","Y",27200,"60months",0.2062,730.05,"F",4,18.32,2,19,0.563,45,"N","N","Y","Gp5","Gp5","Y","luxury"
"Default","Y",10000,"36months",0.2114,377.47,"G",2,16.33,1,30,0.785,47,"N","N","Y","Gp5","Gp5","Y","debt_consolidation"
"Default","Y",5000,"36months",0.1217,166.48,"D",0,0,2,5,0.547,8,"N","Y","N","Gp1","Gp1","N","business"
"Default","Y",21000,"60months",0.1758,528.48,"D",10,9.22,1,5,0.942,24,"Y","N","N","Gp5","Gp5","Y","living_expenses"
"Default","Y",6125,"36months",0.1689,218.04,"D",1,19,0,6,0.961,17,"N","Y","Y","Gp2","Gp5","Y","debt_consolidation"
"Default","Y",2400,"36months",0.1083,78.38,"B",8,15.75,2,12,0.299,28,"N","N","N","Gp2","Gp4","N","credit_card"
"Default","Y",5000,"60months",0.1361,115.34,"C",10,13.61,0,3,0.841,10,"Y","N","N","Gp1","Gp2","N","luxury"
"Default","N",12000,"36months",0.1545,418.64,"E",0,9.74,3,12,0.499,34,"N","N","Y","Gp3","Gp4","N","living_expenses"
"Default","Y",19000,"60months",0.1714,473.64,"E",0,23.26,0,6,0.817,9,"N","N","N","Gp3","Gp4","Y","debt_consolidation"
"Default","Y",9000,"36months",0.0774,280.97,"A",0,15.1,0,8,0.17,16,"N","N","Y","Gp1","Gp3","N","debt_consolidation"
"Default","Y",24000,"60months",0.1645,589.39,"E",4,7.86,0,8,0.704,12,"N","N","N","Gp4","Gp4","Y","debt_consolidation"
"Default","Y",24000,"60months",0.1825,612.72,"D",10,18.35,0,18,0.785,35,"Y","N","N","Gp4","Gp4","Y","living_expenses"
"Default","Y",6000,"60months",0.1,127.49,"B",10,6.81,0,5,0.529,15,"Y","N","Y","Gp3","Gp3","Y","living_expenses"
"Default","Y",7200,"36months",0.089,228.63,"A",7,18.72,0,13,0.821,25,"N","N","N","Gp1","Gp4","N","car"
"Default","Y",6000,"36months",0.1241,200.47,"C",2,17.53,1,3,0.936,14,"N","N","N","Gp2","Gp1","N","car"
"Default","Y",4000,"36months",0.1562,139.88,"D",2,11.86,1,6,0.6,10,"N","N","N","Gp1","Gp2","Y","debt_consolidation"
"Default","Y",10000,"60months",0.1361,230.67,"C",10,7.98,1,4,0,12,"Y","N","Y","Gp3","Gp1","Y","living_expenses"
"Default","Y",7750,"36months",0.1521,269.46,"D",4,8.19,0,5,0.984,12,"N","N","Y","Gp2","Gp4","Y","debt_consolidation"
"Default","Y",8400,"36months",0.1379,286.24,"C",5,24.75,1,6,0.916,10,"N","N","N","Gp2","Gp1","Y","debt_consolidation"
"Default","Y",20000,"60months",0.209,539.95,"G",5,21.72,0,12,0.91,41,"N","N","Y","Gp4","Gp4","Y","debt_consolidation"
"Default","Y",12000,"60months",0.1557,289.09,"D",8,9.6,0,6,0.954,28,"N","N","N","Gp5","Gp3","Y","debt_consolidation"
"Default","Y",19750,"36months",0.1065,643.33,"B",4,22.8,0,12,0.542,28,"N","N","N","Gp2","Gp4","Y","debt_consolidation"
"Default","Y",3500,"36months",0.0859,110.64,"A",2,0,2,8,0.326,12,"N","N","N","Gp1","Gp4","N","living_expenses"
"Default","Y",10000,"36months",0.0751,311.11,"A",4,16.8,0,10,0.528,33,"N","N","Y","Gp3","Gp5","Y","debt_consolidation"
"Default","Y",5600,"60months",0.1521,133.85,"D",2,10.32,3,4,0.024,5,"N","N","N","Gp2","Gp1","Y","other"
"Default","Y",10000,"60months",0.1261,225.54,"C",10,19.39,0,15,0.809,33,"Y","N","Y","Gp3","Gp4","N","debt_consolidation"
"Default","Y",8400,"36months",0.1298,282.95,"C",6,23.92,3,16,0.848,33,"N","N","Y","Gp5","Gp5","Y","debt_consolidation"
"Default","N",20425,"36months",0.1596,298.67,"F",4,11.42,8,10,0.718,18,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"Default","Y",7500,"36months",0.1531,261.12,"D",1,21.15,2,6,0.602,16,"N","N","N","Gp1","Gp1","N","other"
"Default","Y",12000,"60months",0.1903,311.49,"E",3,15.45,2,9,0.903,20,"N","N","Y","Gp3","Gp3","Y","business"
"Default","Y",19600,"36months",0.1565,685.73,"D",10,13.58,0,14,0.651,26,"Y","N","Y","Gp4","Gp3","N","debt_consolidation"
"Default","Y",16000,"60months",0.1149,351.81,"B",10,23.86,0,7,0.663,28,"Y","N","Y","Gp3","Gp5","Y","other"
"Default","Y",7500,"36months",0.079,234.68,"A",2,12.32,3,9,0.635,28,"N","N","N","Gp3","Gp3","N","debt_consolidation"
"Default","Y",18000,"36months",0.079,563.23,"A",4,15.07,0,8,0.686,24,"N","N","N","Gp2","Gp3","Y","debt_consolidation"
"Default","Y",10000,"36months",0.0901,318.05,"B",0,2.97,2,4,0.802,17,"N","N","Y","Gp5","Gp1","N","living_expenses"
"Default","Y",15000,"60months",0.2089,404.88,"F",5,22.34,1,8,0.903,14,"N","N","N","Gp5","Gp4","Y","debt_consolidation"
"Default","N",2500,"36months",0.1349,42.42,"D",0,4.67,1,4,0,4,"N","N","N","Gp1","Gp1","N","living_expenses"
"Default","Y",12250,"36months",0.1316,413.69,"C",4,11.35,1,6,0.539,11,"N","N","N","Gp1","Gp2","N","business"
"Default","Y",13000,"36months",0.1269,436.09,"B",6,6.33,0,9,0.898,16,"N","N","N","Gp5","Gp5","Y","credit_card"
"Default","Y",25000,"60months",0.1361,576.67,"C",10,16.79,0,9,0.643,18,"Y","N","Y","Gp4","Gp4","Y","debt_consolidation"
"Default","Y",15000,"60months",0.1558,361.44,"D",9,21.47,1,13,0.74,21,"N","N","Y","Gp2","Gp4","Y","debt_consolidation"
"Default","Y",5000,"60months",0.1677,123.65,"D",4,3.92,0,8,0.831,16,"N","N","Y","Gp4","Gp2","Y","debt_consolidation"
"Default","Y",21000,"60months",0.1479,497.28,"C",9,24.2,1,11,0.547,32,"N","N","N","Gp3","Gp4","Y","debt_consolidation"
"Default","N",10000,"36months",0.1059,325.45,"C",0,16.54,5,20,0.403,28,"N","N","Y","Gp4","Gp4","N","debt_consolidation"
"Default","Y",1200,"36months",0.0991,38.67,"B",0,9.18,0,8,0.786,20,"N","N","N","Gp1","Gp1","Y","living_expenses"
"Default","Y",6000,"36months",0.0999,193.58,"B",2,22.58,1,17,0.141,20,"N","N","N","Gp2","Gp1","Y","credit_card"
"Default","N",4000,"36months",0.1496,138.58,"D",0,4.76,5,4,0.372,7,"N","N","N","Gp1","Gp1","N","living_expenses"
"Default","Y",16000,"60months",0.1558,385.53,"D",5,12.86,1,11,0.567,24,"N","N","Y","Gp3","Gp4","N","debt_consolidation"
"Default","Y",14500,"36months",0.1385,494.51,"C",3,23.72,1,12,0.5,19,"N","N","N","Gp2","Gp4","N","debt_consolidation"
"Default","Y",12000,"60months",0.1599,291.76,"D",3,5.57,1,5,0.302,10,"N","N","N","Gp2","Gp3","Y","other"
"Default","N",25000,"36months",0.1758,898.55,"F",2,3.56,5,6,0.24,7,"N","N","N","Gp3","Gp2","N","luxury"
"Default","Y",4800,"60months",0.2174,131.87,"F",3,6.37,2,4,0,9,"N","Y","Y","Gp2","Gp1","Y","business"
"Default","Y",9450,"36months",0.0766,294.65,"A",2,29.18,1,12,0.294,23,"N","N","N","Gp1","Gp3","Y","debt_consolidation"
"Default","N",10000,"36months",0.1682,355.64,"E",10,9.52,5,4,0.392,17,"Y","N","N","Gp3","Gp1","Y","debt_consolidation"
"Default","Y",16000,"36months",0.1154,527.93,"C",4,12.16,1,15,0.577,19,"N","Y","N","Gp2","Gp5","N","debt_consolidation"
"Default","Y",3900,"36months",0.1099,127.67,"B",0,6.09,0,6,0.857,19,"N","N","N","Gp2","Gp2","Y","luxury"
"Default","Y",8000,"36months",0.1171,264.61,"B",5,19.78,1,15,0.52,38,"N","N","Y","Gp3","Gp3","N","debt_consolidation"
"Default","Y",20500,"60months",0.1599,498.42,"D",10,18.69,1,9,0.934,31,"Y","N","Y","Gp4","Gp4","Y","debt_consolidation"
"Default","N",8400,"60months",0.1632,205.71,"D",10,18.52,5,13,0.332,14,"Y","N","N","Gp4","Gp3","Y","luxury"
"Default","Y",3475,"60months",0.1645,85.34,"E",3,19.15,1,13,0.324,20,"N","N","Y","Gp2","Gp2","N","luxury"
"Default","Y",9250,"36months",0.1422,317.13,"C",0,10.81,3,2,0,3,"N","N","N","Gp1","Gp1","N","debt_consolidation"
"Default","Y",12000,"60months",0.1649,294.96,"D",10,18.63,0,9,0.577,18,"Y","N","N","Gp2","Gp3","Y","business"
"Default","Y",7200,"36months",0.1171,238.15,"B",0,22.06,0,14,0.653,21,"N","N","N","Gp2","Gp4","N","debt_consolidation"
"Default","Y",1800,"36months",0.0849,56.82,"A",10,21.17,0,2,0,7,"Y","Y","N","Gp1","Gp1","Y","other"
"Default","Y",17000,"60months",0.1349,391.08,"C",9,21.03,2,7,0.846,12,"N","N","N","Gp3","Gp2","N","debt_consolidation"
"Default","Y",6000,"36months",0.0749,186.61,"A",6,25.85,0,11,0.278,16,"N","N","N","Gp2","Gp2","N","car"
"Default","Y",6000,"36months",0.1242,200.5,"B",0,8.92,0,5,0.63,7,"N","N","N","Gp1","Gp3","Y","debt_consolidation"
"Default","Y",5000,"36months",0.1261,167.54,"C",3,20.24,2,18,0.737,26,"N","N","Y","Gp3","Gp4","N","debt_consolidation"
"Default","Y",21000,"36months",0.1171,694.6,"B",0,9.84,0,13,0.76,28,"N","N","N","Gp5","Gp4","Y","credit_card"
"Default","Y",5000,"36months",0.0988,161.06,"B",8,14.34,2,14,0.77,34,"N","N","Y","Gp3","Gp5","N","debt_consolidation"
"Default","Y",5500,"36months",0.1491,190.42,"D",2,18.3,0,9,0.583,11,"N","N","N","Gp1","Gp3","Y","debt_consolidation"
"Default","Y",24250,"36months",0.16,852.57,"D",10,3.25,2,4,0.246,11,"Y","N","N","Gp5","Gp1","Y","other"
"Default","Y",7000,"36months",0.0888,222.21,"B",3,22.64,0,9,0.633,20,"N","N","N","Gp3","Gp4","N","living_expenses"
"Default","Y",28000,"60months",0.2128,761.92,"F",10,10.95,2,9,0.741,20,"Y","N","N","Gp3","Gp4","Y","other"
"Default","Y",12000,"60months",0.1323,274.46,"C",0,20.49,2,6,0.877,27,"N","N","N","Gp2","Gp2","N","debt_consolidation"
"Default","Y",25000,"36months",0.1074,815.4,"B",10,17.76,0,12,0.302,41,"Y","N","Y","Gp3","Gp5","Y","business"
"Default","Y",21000,"36months",0.1071,684.64,"B",2,2.9,1,8,0.177,15,"N","N","N","Gp3","Gp2","N","debt_consolidation"
"Default","Y",20000,"60months",0.1523,478.22,"C",5,24.63,1,15,0.369,34,"N","N","N","Gp3","Gp5","Y","debt_consolidation"
"Default","Y",2500,"36months",0.0964,80.26,"B",0,20,3,9,0.038,35,"N","N","Y","Gp4","Gp1","N","living_expenses"
"Default","Y",10000,"36months",0.0662,307.04,"A",10,11.65,0,10,0.117,24,"Y","Y","N","Gp3","Gp2","N","other"
"Default","Y",10000,"60months",0.1743,250.85,"E",0,11.95,1,7,0.981,14,"N","N","N","Gp4","Gp4","Y","living_expenses"
"Default","Y",5000,"60months",0.1521,119.51,"D",8,10.38,1,11,0.711,16,"N","N","N","Gp4","Gp2","Y","living_expenses"
"Default","Y",4200,"60months",0.0999,89.22,"B",0,2.7,0,6,0.139,6,"N","N","Y","Gp1","Gp1","Y","other"
"Default","N",15000,"36months",0.1916,551.05,"G",0,2.96,10,8,0.132,16,"N","Y","N","Gp5","Gp2","Y","credit_card"
"Default","Y",2100,"60months",0.1361,48.44,"C",3,3.84,2,6,0.173,16,"N","N","Y","Gp3","Gp1","Y","luxury"
"Default","Y",35000,"60months",0.1903,908.5,"E",4,13.06,0,7,0.851,35,"N","N","Y","Gp3","Gp5","Y","credit_card"
"Default","Y",2400,"36months",0.1398,82.01,"C",2,14.73,1,5,0.602,7,"N","Y","N","Gp1","Gp1","Y","other"
"Default","Y",15850,"36months",0.1635,559.97,"E",10,22.84,0,10,0.716,23,"Y","N","N","Gp3","Gp4","Y","debt_consolidation"
"Default","Y",6000,"36months",0.1186,198.89,"B",10,14.22,1,11,0.73,20,"Y","N","N","Gp1","Gp2","N","business"
"Default","Y",17000,"36months",0.1527,591.57,"C",1,13.6,3,12,0.539,16,"N","N","Y","Gp4","Gp2","Y","debt_consolidation"
"Default","N",15100,"36months",0.1671,536.18,"F",9,16.22,3,23,0.778,42,"N","N","Y","Gp2","Gp5","N","debt_consolidation"
"Default","Y",3600,"36months",0.1343,122.05,"C",3,10.39,2,3,0.664,10,"N","N","N","Gp2","Gp1","Y","debt_consolidation"
"Default","Y",7750,"36months",0.0999,250.04,"B",2,18.7,1,13,0.36,29,"N","N","Y","Gp1","Gp4","Y","living_expenses"
"Default","Y",19000,"60months",0.1602,462.25,"D",5,22.32,0,14,0.773,19,"N","N","N","Gp2","Gp5","Y","debt_consolidation"
"Default","Y",1200,"36months",0.0729,37.22,"A",4,25.5,0,8,0,10,"N","N","N","Gp1","Gp1","Y","living_expenses"
"Default","Y",12200,"60months",0.1427,242.28,"C",8,13.13,0,5,0.26,20,"N","N","Y","Gp1","Gp1","Y","debt_consolidation"
"Default","N",7000,"36months",0.1521,243.38,"D",10,17.3,7,9,0.808,21,"Y","N","Y","Gp4","Gp4","N","living_expenses"
"Default","Y",23800,"36months",0.089,755.73,"A",5,17.91,1,11,0.225,27,"N","N","Y","Gp5","Gp3","Y","living_expenses"
"Default","Y",12800,"60months",0.1349,294.47,"C",2,26.43,1,12,0.54,26,"N","N","Y","Gp2","Gp4","Y","debt_consolidation"
"Default","Y",25875,"60months",0.2206,715.53,"F",10,15.18,0,4,0.999,17,"Y","N","N","Gp3","Gp5","Y","debt_consolidation"
"Default","Y",5500,"36months",0.0766,171.49,"A",6,20.57,3,9,0.582,39,"N","N","Y","Gp2","Gp5","Y","debt_consolidation"
"Default","Y",25000,"36months",0.1438,859.07,"E",1,20.79,3,10,0.615,18,"N","N","Y","Gp4","Gp5","N","business"
"Default","Y",6800,"60months",0.1677,168.16,"E",3,17.11,2,19,0.903,35,"N","Y","Y","Gp3","Gp4","N","living_expenses"
"Default","Y",20000,"60months",0.1427,468.17,"C",10,8.46,0,5,0.5,29,"Y","N","Y","Gp5","Gp4","Y","business"
"Default","Y",4750,"36months",0.1385,162,"C",0,11.64,0,4,0.861,5,"N","Y","Y","Gp1","Gp2","N","other"
"Default","Y",12000,"36months",0.1596,421.65,"C",9,10.6,3,11,0.778,20,"N","N","Y","Gp4","Gp3","N","debt_consolidation"
"Default","Y",8550,"36months",0.1025,276.89,"B",5,18.89,0,8,0.647,12,"N","N","N","Gp2","Gp2","N","debt_consolidation"
"Default","Y",2000,"36months",0.1189,66.33,"B",4,1.27,2,12,0.199,14,"N","N","N","Gp1","Gp1","N","living_expenses"
"Default","Y",2000,"36months",0.1171,66.16,"B",2,16.12,0,5,0.753,8,"N","N","N","Gp1","Gp4","N","luxury"
"Default","Y",12000,"60months",0.1879,309.91,"E",6,18,0,11,0.816,30,"N","N","N","Gp1","Gp4","N","debt_consolidation"
"Default","Y",6000,"36months",0.0714,185.65,"A",10,13.63,0,10,0.592,34,"Y","N","Y","Gp2","Gp4","Y","debt_consolidation"
"Default","Y",12000,"60months",0.1446,282.09,"D",9,17.61,2,9,0.363,20,"N","Y","Y","Gp2","Gp2","N","credit_card"
"Default","N",3000,"36months",0.1273,100.7,"C",2,17.18,4,8,0.788,18,"N","N","N","Gp5","Gp5","N","debt_consolidation"
"Default","Y",11500,"36months",0.0999,371.02,"B",0,18.08,0,12,0.215,25,"N","N","Y","Gp1","Gp2","Y","debt_consolidation"
"Default","Y",16000,"60months",0.2025,405.5,"F",6,17.69,0,7,0.834,30,"N","Y","N","Gp3","Gp3","N","luxury"
"Default","Y",12000,"60months",0.1528,287.25,"D",6,21.09,1,22,0.386,39,"N","N","Y","Gp5","Gp5","Y","car"
"Default","Y",6400,"60months",0.1059,137.85,"B",10,15.7,0,9,0.481,17,"Y","N","Y","Gp1","Gp3","N","debt_consolidation"
"Default","Y",30000,"60months",0.1864,772.29,"E",4,11.35,0,7,0.675,19,"N","N","N","Gp4","Gp4","Y","debt_consolidation"
"Default","Y",9000,"60months",0.1714,224.36,"E",10,20.16,1,19,0.463,43,"Y","N","N","Gp3","Gp3","Y","debt_consolidation"
"Default","Y",11000,"36months",0.0849,347.2,"A",10,9.6,2,5,0.562,13,"Y","N","N","Gp1","Gp3","N","debt_consolidation"
"Default","Y",11200,"36months",0.1349,380.03,"C",10,24.63,0,20,0.826,29,"Y","N","Y","Gp4","Gp5","N","living_expenses"
"Default","N",16000,"36months",0.1336,541.89,"D",8,24.55,3,18,0.854,47,"N","N","Y","Gp5","Gp5","Y","credit_card"
"Default","Y",26375,"60months",0.1879,435.8,"E",2,15.63,0,11,0.381,20,"N","Y","Y","Gp5","Gp5","Y","debt_consolidation"
"Default","Y",2125,"36months",0.1501,73.68,"F",0,16.89,0,5,0,9,"N","N","Y","Gp5","Gp1","N","business"
"Default","Y",14400,"60months",0.1527,344.62,"C",2,16.3,3,12,0.596,31,"N","N","Y","Gp3","Gp4","N","debt_consolidation"
"Default","Y",2800,"36months",0.1269,93.93,"B",6,13.85,0,9,0.657,12,"N","N","N","Gp3","Gp4","Y","other"
"Default","Y",25000,"60months",0.2235,695.46,"F",8,15.32,0,10,0.749,32,"N","Y","Y","Gp3","Gp5","Y","debt_consolidation"
"Default","N",3600,"36months",0.1482,74.35,"E",10,13.68,4,9,0.794,20,"Y","N","N","Gp1","Gp2","N","debt_consolidation"
"Default","N",1325,"36months",0.1355,45,"D",7,11.65,0,15,0.943,35,"N","N","N","Gp3","Gp3","N","other"
"Default","Y",5000,"36months",0.0662,153.52,"A",3,16.32,1,12,0.277,29,"N","N","Y","Gp1","Gp1","N","other"
"Default","Y",35000,"60months",0.1689,867.78,"D",10,27.17,1,14,0.562,42,"Y","N","Y","Gp4","Gp5","Y","debt_consolidation"
"Default","Y",10000,"36months",0.1843,363.7,"F",3,0.08,3,2,0.111,4,"N","N","N","Gp4","Gp1","Y","living_expenses"
"Default","Y",3250,"36months",0.1435,111.64,"C",10,24.64,2,5,0.857,20,"Y","N","N","Gp1","Gp2","N","debt_consolidation"
"Default","N",8000,"36months",0.1425,274.4,"E",4,15.53,0,19,0.511,25,"N","Y","Y","Gp3","Gp4","N","living_expenses"
"Default","Y",19200,"60months",0.1749,482.25,"D",3,17.25,1,10,0.604,17,"N","Y","Y","Gp2","Gp2","N","debt_consolidation"
"Default","N",9000,"36months",0.1482,311.2,"E",0,19.34,0,15,0.773,27,"N","N","Y","Gp4","Gp5","N","other"
"Default","Y",4000,"36months",0.1461,137.91,"D",1,3.16,2,5,0.529,9,"N","N","N","Gp3","Gp2","N","living_expenses"
"Default","Y",18200,"60months",0.1521,434.99,"D",8,19.54,0,14,0.73,39,"N","N","Y","Gp4","Gp5","Y","debt_consolidation"
"Default","Y",5600,"36months",0.1465,193.17,"C",1,12.24,3,8,0.908,31,"N","Y","Y","Gp4","Gp3","N","debt_consolidation"
"Default","Y",2000,"36months",0.1,64.54,"B",5,6.62,0,6,0.454,10,"N","N","N","Gp1","Gp2","Y","other"
"Default","Y",2300,"36months",0.1343,77.98,"C",4,18,2,9,0.323,15,"N","N","N","Gp4","Gp2","Y","debt_consolidation"
"Default","Y",1200,"36months",0.1171,39.7,"B",3,6.54,0,10,0.527,13,"N","N","N","Gp1","Gp1","Y","debt_consolidation"
"Default","Y",8000,"36months",0.1095,261.71,"B",0,14.46,1,11,0.256,14,"N","N","N","Gp1","Gp3","N","other"
"Default","Y",12000,"60months",0.1521,286.81,"D",10,2.63,2,8,0.255,38,"Y","N","N","Gp5","Gp3","Y","debt_consolidation"
"Default","Y",4500,"60months",0.1677,111.29,"E",4,10.42,1,7,0.603,16,"N","N","Y","Gp3","Gp5","N","luxury"
"Default","Y",8000,"36months",0.1749,287.18,"D",4,5.51,1,6,0.633,9,"N","N","N","Gp2","Gp2","Y","debt_consolidation"
"Default","Y",23000,"60months",0.1199,511.51,"B",2,10.86,2,6,0,14,"N","N","N","Gp3","Gp1","Y","debt_consolidation"
"Default","Y",14000,"36months",0.079,438.07,"A",2,7.66,0,10,0.776,27,"N","N","N","Gp5","Gp5","Y","debt_consolidation"
"Default","Y",10000,"36months",0.1136,329.12,"B",6,23.45,1,9,0.805,18,"N","N","N","Gp2","Gp5","N","debt_consolidation"
"Default","Y",2600,"36months",0.079,81.36,"A",3,17.44,0,9,0.591,24,"N","Y","Y","Gp2","Gp4","N","other"
"Default","Y",17000,"36months",0.1114,557.66,"B",7,6.65,1,7,0.327,22,"N","N","Y","Gp4","Gp2","N","debt_consolidation"
"Default","Y",2000,"36months",0.1427,68.62,"C",10,8,0,5,0.789,24,"Y","N","Y","Gp1","Gp1","Y","debt_consolidation"
"Default","Y",22000,"60months",0.1839,563.34,"E",8,15.53,0,5,0.794,7,"N","N","N","Gp3","Gp2","Y","debt_consolidation"
"Default","Y",4000,"36months",0.0603,121.75,"A",2,17.53,2,8,0.082,10,"N","Y","N","Gp3","Gp1","N","debt_consolidation"
"Default","Y",5200,"60months",0.1483,123.25,"D",3,3.34,2,9,0.487,17,"N","Y","Y","Gp3","Gp3","N","debt_consolidation"
"Default","Y",10400,"60months",0.1714,259.26,"E",8,15.16,3,8,0.492,23,"N","N","Y","Gp3","Gp3","Y","living_expenses"
"Default","Y",3600,"36months",0.1269,120.77,"B",10,19,3,10,0.13,17,"Y","N","Y","Gp3","Gp1","N","living_expenses"
"Default","Y",2500,"36months",0.1398,85.42,"C",1,11.77,0,8,0.992,25,"N","N","N","Gp3","Gp4","N","other"
"Default","Y",6400,"36months",0.164,226.28,"E",6,6.53,1,5,0.966,6,"N","N","N","Gp4","Gp3","Y","credit_card"
"Default","Y",25000,"60months",0.1372,369.4,"C",3,21.1,0,6,0.878,32,"N","N","Y","Gp5","Gp4","Y","business"
"Default","Y",12000,"36months",0.0542,348.35,"A",2,11.77,0,9,0.148,12,"N","N","N","Gp1","Gp2","Y","luxury"
"Default","N",11000,"36months",0.1322,371.81,"C",5,20.38,5,16,0.557,36,"N","N","Y","Gp2","Gp5","N","debt_consolidation"
"Default","Y",30000,"60months",0.1689,619.22,"D",1,17.21,1,12,0.229,34,"N","N","Y","Gp3","Gp4","Y","debt_consolidation"
"Default","Y",25000,"60months",0.1427,585.22,"C",0,20.68,0,9,0.646,20,"N","N","N","Gp3","Gp4","Y","debt_consolidation"
"Default","N",6400,"36months",0.1659,106.35,"G",0,17.1,0,6,0.973,6,"N","N","Y","Gp1","Gp3","N","living_expenses"
"Default","N",1800,"36months",0.1217,59.94,"D",1,1.71,2,3,0,9,"N","N","N","Gp2","Gp1","N","debt_consolidation"
"Default","N",15000,"36months",0.1189,497.46,"B",1,17.65,4,13,0.266,34,"N","N","Y","Gp2","Gp2","Y","business"
"Default","Y",2500,"36months",0.1422,85.72,"C",10,0,1,2,0,7,"Y","Y","N","Gp1","Gp1","N","luxury"
"Default","Y",18000,"60months",0.1059,387.7,"B",10,13.96,0,18,0.291,48,"Y","N","Y","Gp5","Gp4","Y","debt_consolidation"
"Default","Y",30000,"60months",0.1523,600.17,"C",10,20.22,2,7,0.684,22,"Y","N","Y","Gp3","Gp5","Y","debt_consolidation"
"Default","N",3000,"36months",0.1229,100.06,"C",2,10.91,3,5,0.383,7,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"Default","Y",7100,"36months",0.1465,244.91,"C",1,23.85,2,10,0.415,13,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"Default","N",7500,"36months",0.1286,252.2,"D",0,8.93,4,5,0.877,10,"N","N","N","Gp1","Gp2","N","debt_consolidation"
"Default","Y",9600,"60months",0.1751,241.23,"E",3,2.71,0,2,0.017,4,"N","N","N","Gp3","Gp1","Y","business"
"Default","Y",35000,"60months",0.1903,908.5,"E",3,17.82,0,13,0.431,24,"N","N","Y","Gp4","Gp4","Y","debt_consolidation"
"Default","Y",15000,"60months",0.2167,411.48,"F",2,14.36,1,9,0.971,20,"N","N","Y","Gp1","Gp4","Y","debt_consolidation"
"Default","Y",30000,"60months",0.1862,771.96,"F",10,18.87,1,11,0.663,36,"Y","Y","Y","Gp5","Gp5","Y","debt_consolidation"
"Default","Y",12700,"36months",0.1171,420.07,"B",5,6.04,0,6,0.598,11,"N","N","N","Gp3","Gp3","Y","debt_consolidation"
"Default","Y",9600,"60months",0.1839,245.82,"E",8,16.69,0,6,0.555,8,"N","N","N","Gp2","Gp3","N","debt_consolidation"
"Default","Y",7000,"36months",0.0579,212.29,"A",10,14.44,1,6,0.49,19,"Y","N","N","Gp3","Gp3","N","credit_card"
"Default","Y",10000,"36months",0.1379,340.76,"C",6,15.14,1,10,0.642,13,"N","N","N","Gp3","Gp3","N","debt_consolidation"
"Default","Y",8000,"36months",0.0991,257.8,"B",4,22.24,2,4,0.767,24,"N","N","N","Gp2","Gp4","N","debt_consolidation"
"Default","Y",15000,"36months",0.1527,521.97,"C",10,18.63,1,13,0.886,17,"Y","N","N","Gp2","Gp4","N","debt_consolidation"
"Default","Y",32350,"60months",0.2174,888.7,"F",10,21.3,1,13,0.409,42,"Y","N","Y","Gp5","Gp4","Y","living_expenses"
"Default","Y",15000,"60months",0.1335,343.99,"C",10,9.41,5,3,0.754,19,"Y","N","Y","Gp4","Gp4","Y","car"
"Default","Y",12000,"60months",0.1942,314.07,"E",10,7.67,0,5,0.498,8,"Y","N","Y","Gp3","Gp3","N","living_expenses"
"Default","Y",8275,"36months",0.1649,292.94,"D",5,17.67,3,14,0.729,35,"N","N","Y","Gp5","Gp4","N","debt_consolidation"
"Default","Y",7000,"36months",0.1496,242.52,"D",10,12.66,1,14,0.701,30,"Y","N","Y","Gp2","Gp2","N","debt_consolidation"
"Default","Y",18000,"60months",0.1867,304.61,"F",3,17.34,1,10,0.739,13,"N","N","N","Gp3","Gp5","Y","debt_consolidation"
"Default","Y",7000,"60months",0.1756,176.09,"E",4,13.54,1,14,0.504,30,"N","N","Y","Gp4","Gp3","Y","debt_consolidation"
"Default","Y",15350,"60months",0.1788,388.79,"E",10,14.6,0,14,0.952,39,"Y","N","Y","Gp5","Gp5","N","debt_consolidation"
"Default","Y",5000,"36months",0.1565,174.94,"D",3,18.39,1,3,0.51,7,"N","Y","N","Gp1","Gp1","N","debt_consolidation"
"Default","Y",10000,"60months",0.1929,261.01,"E",6,22.5,0,7,0.941,14,"N","N","Y","Gp4","Gp5","Y","debt_consolidation"
